total_volume,total_volume_sorted,smooth_bin_mean,smooth_bin_median,smooth_bin_boundaries
331997.49,15012.57,14942.111780821917,14956.0,15173.18
569349.05,15014.96,14942.111780821917,14956.0,15173.18
321995.93,15016.27,14942.111780821917,14956.0,15173.18
329879.07,15024.27,14942.111780821917,14956.0,15173.18
822548.66,15027.47,14942.111780821917,14956.0,15173.18
391266.84,15041.91,14942.111780821917,14956.0,15173.18
503528.16,15042.9,14942.111780821917,14956.0,15173.18
304269.38,15050.08,14942.111780821917,14956.0,15173.18
519360.29,15054.25,14942.111780821917,14956.0,15173.18
375548.86,15072.28,14942.111780821917,14956.0,15173.18
30287853.7,15077.62,14942.111780821917,14956.0,15173.18
29583882.61,15095.2,14942.111780821917,14956.0,15173.18
30093540.7,15097.8,14942.111780821917,14956.0,15173.18
31621221.9,15105.0,14942.111780821917,14956.0,15173.18
22923062.65,15106.42,14942.111780821917,14956.0,15173.18
24989702.75,15106.95,14942.111780821917,14956.0,15173.18
24075126.49,15111.33,14942.111780821917,14956.0,15173.18
22534698.38,15116.17,14942.111780821917,14956.0,15173.18
21009730.21,15123.96,14942.111780821917,14956.0,15173.18
24753513.95,15128.14,14942.111780821917,14956.0,15173.18
27707046.82,15142.03,14942.111780821917,14956.0,15173.18
28857581.98,15144.79,14942.111780821917,14956.0,15173.18
29615008.49,15150.22,14942.111780821917,14956.0,15173.18
30305112.89,15165.11,14942.111780821917,14956.0,15173.18
31346091.46,15173.18,14942.111780821917,14956.0,15173.18
34126730.95,15193.49,15395.95369863014,15395.22,15193.49
37130688.91,15197.42,15395.95369863014,15395.22,15193.49
33993931.31,15201.2,15395.95369863014,15395.22,15193.49
33592097.72,15201.67,15395.95369863014,15395.22,15193.49
34386177.3,15204.66,15395.95369863014,15395.22,15193.49
33819909.09,15206.47,15395.95369863014,15395.22,15193.49
31201590.22,15211.54,15395.95369863014,15395.22,15193.49
32339377.09,15216.33,15395.95369863014,15395.22,15193.49
32656123.63,15218.52,15395.95369863014,15395.22,15193.49
35567568.43,15236.21,15395.95369863014,15395.22,15193.49
39993186.04,15242.53,15395.95369863014,15395.22,15193.49
36617023.79,15249.78,15395.95369863014,15395.22,15193.49
38489936.14,15250.82,15395.95369863014,15395.22,15193.49
35580820.0,15261.11,15395.95369863014,15395.22,15193.49
40231259.65,15270.59,15395.95369863014,15395.22,15193.49
40019075.24,15271.18,15395.95369863014,15395.22,15193.49
36958035.51,15276.68,15395.95369863014,15395.22,15193.49
39914996.74,15286.4,15395.95369863014,15395.22,15193.49
46324529.7,15287.62,15395.95369863014,15395.22,15193.49
42867608.54,15289.67,15395.95369863014,15395.22,15193.49
39607695.3,15303.4,15395.95369863014,15395.22,15193.49
37467885.19,15307.02,15395.95369863014,15395.22,15193.49
36584029.39,15307.87,15395.95369863014,15395.22,15193.49
33668450.55,15311.1,15395.95369863014,15395.22,15193.49
35930195.92,15316.04,15395.95369863014,15395.22,15193.49
36335483.78,15322.27,15395.95369863014,15395.22,15193.49
36374516.14,15330.0,15395.95369863014,15395.22,15193.49
35064506.04,15343.33,15395.95369863014,15395.22,15193.49
36801817.68,15346.87,15395.95369863014,15395.22,15193.49
32804733.22,15348.44,15395.95369863014,15395.22,15193.49
36476441.86,15349.03,15395.95369863014,15395.22,15193.49
52288697.89,15356.02,15395.95369863014,15395.22,15193.49
34721249.92,15357.93,15395.95369863014,15395.22,15193.49
32787079.21,15372.8,15395.95369863014,15395.22,15193.49
34426341.87,15386.2,15395.95369863014,15395.22,15193.49
35264336.01,15387.74,15395.95369863014,15395.22,15193.49
38142088.04,15395.22,15395.95369863014,15395.22,15193.49
5720079.58,15403.19,15395.95369863014,15395.22,15193.49
5618429.48,15409.21,15395.95369863014,15395.22,15193.49
6648833.68,15417.31,15395.95369863014,15395.22,15639.44
5919532.49,15424.38,15395.95369863014,15395.22,15639.44
4187550.98,15438.68,15395.95369863014,15395.22,15639.44
4944373.81,15443.91,15395.95369863014,15395.22,15639.44
4864099.95,15445.59,15395.95369863014,15395.22,15639.44
4245702.35,15451.08,15395.95369863014,15395.22,15639.44
3852439.62,15452.08,15395.95369863014,15395.22,15639.44
4760018.22,15454.59,15395.95369863014,15395.22,15639.44
5308225.44,15466.92,15395.95369863014,15395.22,15639.44
5374797.25,15466.97,15395.95369863014,15395.22,15639.44
6079587.47,15471.76,15395.95369863014,15395.22,15639.44
5338132.99,15474.64,15395.95369863014,15395.22,15639.44
5474121.64,15485.45,15395.95369863014,15395.22,15639.44
6097779.55,15490.38,15395.95369863014,15395.22,15639.44
6676702.06,15495.62,15395.95369863014,15395.22,15639.44
6114187.88,15498.84,15395.95369863014,15395.22,15639.44
6290164.89,15501.08,15395.95369863014,15395.22,15639.44
6127060.42,15502.38,15395.95369863014,15395.22,15639.44
6596769.24,15510.69,15395.95369863014,15395.22,15639.44
5463799.79,15511.39,15395.95369863014,15395.22,15639.44
5556043.02,15521.5,15395.95369863014,15395.22,15639.44
5787378.41,15523.6,15395.95369863014,15395.22,15639.44
6487362.71,15545.06,15395.95369863014,15395.22,15639.44
6817643.13,15559.82,15395.95369863014,15395.22,15639.44
6862241.03,15562.86,15395.95369863014,15395.22,15639.44
6964845.92,15564.78,15395.95369863014,15395.22,15639.44
6216040.13,15570.07,15395.95369863014,15395.22,15639.44
7637424.02,15584.89,15395.95369863014,15395.22,15639.44
7568132.39,15589.8,15395.95369863014,15395.22,15639.44
6642111.52,15591.67,15395.95369863014,15395.22,15639.44
7486622.03,15605.42,15395.95369863014,15395.22,15639.44
8706859.44,15607.14,15395.95369863014,15395.22,15639.44
7158300.84,15607.26,15395.95369863014,15395.22,15639.44
6746174.8,15639.44,15395.95369863014,15395.22,15639.44
7592473.98,15649.28,15906.83780821918,15909.84,15649.28
7275842.54,15658.75,15906.83780821918,15909.84,15649.28
6645738.99,15659.62,15906.83780821918,15909.84,15649.28
7081399.02,15669.84,15906.83780821918,15909.84,15649.28
6938294.62,15670.44,15906.83780821918,15909.84,15649.28
6725483.24,15673.4,15906.83780821918,15909.84,15649.28
6903293.0,15686.98,15906.83780821918,15909.84,15649.28
7193896.75,15691.4,15906.83780821918,15909.84,15649.28
7047624.39,15701.21,15906.83780821918,15909.84,15649.28
6774726.47,15705.35,15906.83780821918,15909.84,15649.28
9718438.84,15714.11,15906.83780821918,15909.84,15649.28
6331953.73,15721.06,15906.83780821918,15909.84,15649.28
6118107.22,15724.92,15906.83780821918,15909.84,15649.28
7221572.36,15727.43,15906.83780821918,15909.84,15649.28
7438252.93,15730.69,15906.83780821918,15909.84,15649.28
7707711.9,15731.26,15906.83780821918,15909.84,15649.28
867992.74,15733.14,15906.83780821918,15909.84,15649.28
790789.79,15733.56,15906.83780821918,15909.84,15649.28
776453.82,15735.77,15906.83780821918,15909.84,15649.28
699171.51,15752.25,15906.83780821918,15909.84,15649.28
674184.53,15776.76,15906.83780821918,15909.84,15649.28
670051.41,15787.49,15906.83780821918,15909.84,15649.28
690820.58,15794.46,15906.83780821918,15909.84,15649.28
643630.66,15800.5,15906.83780821918,15909.84,15649.28
474480.97,15805.58,15906.83780821918,15909.84,15649.28
620389.4,15807.19,15906.83780821918,15909.84,15649.28
902725.42,15825.16,15906.83780821918,15909.84,15649.28
732830.17,15828.0,15906.83780821918,15909.84,15649.28
605034.4,15829.03,15906.83780821918,15909.84,15649.28
598623.24,15847.83,15906.83780821918,15909.84,15649.28
749931.49,15852.37,15906.83780821918,15909.84,15649.28
1012039.31,15852.99,15906.83780821918,15909.84,15649.28
863039.15,15870.0,15906.83780821918,15909.84,15649.28
789223.6,15896.38,15906.83780821918,15909.84,15649.28
808012.61,15896.38,15906.83780821918,15909.84,15649.28
798986.84,15900.88,15906.83780821918,15909.84,15649.28
816529.48,15909.84,15906.83780821918,15909.84,16161.36
708243.4,15920.25,15906.83780821918,15909.84,16161.36
797993.91,15923.18,15906.83780821918,15909.84,16161.36
802834.4,15940.36,15906.83780821918,15909.84,16161.36
979053.68,15953.01,15906.83780821918,15909.84,16161.36
1026317.8,15955.26,15906.83780821918,15909.84,16161.36
1028845.61,15973.44,15906.83780821918,15909.84,16161.36
1048148.17,15986.17,15906.83780821918,15909.84,16161.36
916958.75,15987.24,15906.83780821918,15909.84,16161.36
1030392.53,15989.61,15906.83780821918,15909.84,16161.36
985833.89,15999.82,15906.83780821918,15909.84,16161.36
857842.32,16010.39,15906.83780821918,15909.84,16161.36
901217.17,16022.22,15906.83780821918,15909.84,16161.36
1052940.48,16025.11,15906.83780821918,15909.84,16161.36
926205.77,16025.2,15906.83780821918,15909.84,16161.36
859293.22,16026.95,15906.83780821918,15909.84,16161.36
944337.62,16032.03,15906.83780821918,15909.84,16161.36
897755.55,16034.56,15906.83780821918,15909.84,16161.36
776232.98,16040.58,15906.83780821918,15909.84,16161.36
936600.58,16049.96,15906.83780821918,15909.84,16161.36
932377.12,16058.2,15906.83780821918,15909.84,16161.36
886197.95,16059.55,15906.83780821918,15909.84,16161.36
814614.77,16064.02,15906.83780821918,15909.84,16161.36
824072.51,16074.67,15906.83780821918,15909.84,16161.36
840912.75,16076.52,15906.83780821918,15909.84,16161.36
963046.73,16106.89,15906.83780821918,15909.84,16161.36
1198679.87,16109.87,15906.83780821918,15909.84,16161.36
788831.92,16110.05,15906.83780821918,15909.84,16161.36
296402.96,16113.35,15906.83780821918,15909.84,16161.36
712937.27,16126.21,15906.83780821918,15909.84,16161.36
781036.73,16136.49,15906.83780821918,15909.84,16161.36
761760.52,16137.93,15906.83780821918,15909.84,16161.36
113514.42,16147.91,15906.83780821918,15909.84,16161.36
77039.09,16151.7,15906.83780821918,15909.84,16161.36
70677.56,16158.77,15906.83780821918,15909.84,16161.36
92325.53,16159.03,15906.83780821918,15909.84,16161.36
139970.0,16161.36,15906.83780821918,15909.84,16161.36
62977.0,16169.17,16450.251917808222,16462.75,16169.17
97273.0,16170.46,16450.251917808222,16462.75,16169.17
113586.0,16174.36,16450.251917808222,16462.75,16169.17
71076.94,16174.94,16450.251917808222,16462.75,16169.17
69432.23,16177.04,16450.251917808222,16462.75,16169.17
69704.09,16205.22,16450.251917808222,16462.75,16169.17
73574.89,16206.87,16450.251917808222,16462.75,16169.17
55368.61,16209.23,16450.251917808222,16462.75,16169.17
71205.11,16213.23,16450.251917808222,16462.75,16169.17
68539.64,16227.56,16450.251917808222,16462.75,16169.17
80109.29,16245.8,16450.251917808222,16462.75,16169.17
99645.88,16249.95,16450.251917808222,16462.75,16169.17
74297.64,16265.74,16450.251917808222,16462.75,16169.17
75471.56,16285.84,16450.251917808222,16462.75,16169.17
74620.33,16289.6,16450.251917808222,16462.75,16169.17
133070.41,16293.09,16450.251917808222,16462.75,16169.17
92938.17,16296.42,16450.251917808222,16462.75,16169.17
83599.96,16297.47,16450.251917808222,16462.75,16169.17
84416.61,16320.74,16450.251917808222,16462.75,16169.17
102461.61,16321.6,16450.251917808222,16462.75,16169.17
101331.41,16323.32,16450.251917808222,16462.75,16169.17
98282.07,16332.76,16450.251917808222,16462.75,16169.17
89303.04,16335.15,16450.251917808222,16462.75,16169.17
97079.34,16341.09,16450.251917808222,16462.75,16169.17
91949.26,16352.08,16450.251917808222,16462.75,16169.17
84842.97,16389.19,16450.251917808222,16462.75,16169.17
121869.11,16389.34,16450.251917808222,16462.75,16169.17
100256.85,16392.02,16450.251917808222,16462.75,16169.17
96750.67,16396.29,16450.251917808222,16462.75,16169.17
127193.26,16411.1,16450.251917808222,16462.75,16169.17
124926.39,16411.89,16450.251917808222,16462.75,16169.17
89327.1,16430.64,16450.251917808222,16462.75,16169.17
90487.05,16442.23,16450.251917808222,16462.75,16169.17
105436.11,16452.15,16450.251917808222,16462.75,16169.17
92621.11,16452.21,16450.251917808222,16462.75,16169.17
122951.65,16458.72,16450.251917808222,16462.75,16746.82
92774.61,16462.75,16450.251917808222,16462.75,16746.82
95713.29,16463.5,16450.251917808222,16462.75,16746.82
107354.25,16463.74,16450.251917808222,16462.75,16746.82
88371.09,16466.35,16450.251917808222,16462.75,16746.82
95475.07,16467.48,16450.251917808222,16462.75,16746.82
97215.94,16468.01,16450.251917808222,16462.75,16746.82
183549.08,16496.39,16450.251917808222,16462.75,16746.82
95424.59,16505.2,16450.251917808222,16462.75,16746.82
128679.24,16505.49,16450.251917808222,16462.75,16746.82
88526.26,16507.0,16450.251917808222,16462.75,16746.82
91728.18,16511.26,16450.251917808222,16462.75,16746.82
129948.23,16514.55,16450.251917808222,16462.75,16746.82
649352.59,16541.9,16450.251917808222,16462.75,16746.82
444781.87,16545.05,16450.251917808222,16462.75,16746.82
484326.63,16552.71,16450.251917808222,16462.75,16746.82
543619.28,16567.2,16450.251917808222,16462.75,16746.82
504933.0,16570.75,16450.251917808222,16462.75,16746.82
412213.0,16577.89,16450.251917808222,16462.75,16746.82
453755.0,16592.21,16450.251917808222,16462.75,16746.82
518209.0,16601.25,16450.251917808222,16462.75,16746.82
567572.7,16605.6,16450.251917808222,16462.75,16746.82
493921.1,16619.7,16450.251917808222,16462.75,16746.82
406008.95,16620.69,16450.251917808222,16462.75,16746.82
406111.3,16638.93,16450.251917808222,16462.75,16746.82
411520.44,16639.95,16450.251917808222,16462.75,16746.82
421235.13,16655.03,16450.251917808222,16462.75,16746.82
403780.43,16660.78,16450.251917808222,16462.75,16746.82
392935.2,16661.59,16450.251917808222,16462.75,16746.82
466988.83,16665.54,16450.251917808222,16462.75,16746.82
433455.08,16666.13,16450.251917808222,16462.75,16746.82
458036.12,16675.63,16450.251917808222,16462.75,16746.82
475921.53,16685.6,16450.251917808222,16462.75,16746.82
534058.7,16697.08,16450.251917808222,16462.75,16746.82
518140.33,16700.94,16450.251917808222,16462.75,16746.82
472013.29,16702.43,16450.251917808222,16462.75,16746.82
518682.51,16740.76,16450.251917808222,16462.75,16746.82
582068.66,16746.82,16450.251917808222,16462.75,16746.82
507337.7,16746.9,17013.626164383557,17032.99,16746.9
528297.88,16765.51,17013.626164383557,17032.99,16746.9
501274.14,16770.93,17013.626164383557,17032.99,16746.9
492836.43,16773.14,17013.626164383557,17032.99,16746.9
572838.59,16775.97,17013.626164383557,17032.99,16746.9
710038.58,16776.27,17013.626164383557,17032.99,16746.9
523993.71,16790.96,17013.626164383557,17032.99,16746.9
526840.14,16796.38,17013.626164383557,17032.99,16746.9
568923.79,16805.05,17013.626164383557,17032.99,16746.9
726726.65,16805.16,17013.626164383557,17032.99,16746.9
595539.82,16818.84,17013.626164383557,17032.99,16746.9
530030.64,16825.54,17013.626164383557,17032.99,16746.9
543227.58,16831.7,17013.626164383557,17032.99,16746.9
465350.2,16832.81,17013.626164383557,17032.99,16746.9
481933.74,16843.53,17013.626164383557,17032.99,16746.9
443514.95,16850.64,17013.626164383557,17032.99,16746.9
460990.81,16857.19,17013.626164383557,17032.99,16746.9
469277.94,16859.85,17013.626164383557,17032.99,16746.9
511362.62,16862.3,17013.626164383557,17032.99,16746.9
631507.77,16889.91,17013.626164383557,17032.99,16746.9
563018.6,16899.03,17013.626164383557,17032.99,16746.9
666871.06,16900.89,17013.626164383557,17032.99,16746.9
888094.87,16902.98,17013.626164383557,17032.99,16746.9
627695.79,16903.84,17013.626164383557,17032.99,16746.9
755472.09,16906.19,17013.626164383557,17032.99,16746.9
557377.82,16925.62,17013.626164383557,17032.99,16746.9
601546.19,16935.54,17013.626164383557,17032.99,16746.9
547565.88,16939.38,17013.626164383557,17032.99,16746.9
849487.62,16943.34,17013.626164383557,17032.99,16746.9
624268.68,16946.1,17013.626164383557,17032.99,16746.9
628735.17,16980.59,17013.626164383557,17032.99,16746.9
940850.93,16981.94,17013.626164383557,17032.99,16746.9
658939.0,17012.28,17013.626164383557,17032.99,16746.9
629719.0,17014.23,17013.626164383557,17032.99,16746.9
644740.0,17017.63,17013.626164383557,17032.99,16746.9
658693.0,17023.02,17013.626164383557,17032.99,17292.22
736468.07,17032.99,17013.626164383557,17032.99,17292.22
682236.82,17033.74,17013.626164383557,17032.99,17292.22
672066.53,17042.46,17013.626164383557,17032.99,17292.22
667770.44,17048.64,17013.626164383557,17032.99,17292.22
598836.97,17054.18,17013.626164383557,17032.99,17292.22
705451.5,17061.38,17013.626164383557,17032.99,17292.22
676498.82,17063.96,17013.626164383557,17032.99,17292.22
664501.74,17064.45,17013.626164383557,17032.99,17292.22
660103.83,17065.4,17013.626164383557,17032.99,17292.22
671504.54,17074.83,17013.626164383557,17032.99,17292.22
653598.86,17078.8,17013.626164383557,17032.99,17292.22
691636.14,17082.0,17013.626164383557,17032.99,17292.22
697320.96,17096.49,17013.626164383557,17032.99,17292.22
695848.77,17098.36,17013.626164383557,17032.99,17292.22
655426.21,17104.45,17013.626164383557,17032.99,17292.22
692872.87,17118.8,17013.626164383557,17032.99,17292.22
670476.49,17135.45,17013.626164383557,17032.99,17292.22
701869.5,17137.24,17013.626164383557,17032.99,17292.22
672614.37,17148.36,17013.626164383557,17032.99,17292.22
693972.27,17148.39,17013.626164383557,17032.99,17292.22
713471.14,17169.39,17013.626164383557,17032.99,17292.22
744158.66,17183.94,17013.626164383557,17032.99,17292.22
757909.72,17191.34,17013.626164383557,17032.99,17292.22
779183.52,17192.77,17013.626164383557,17032.99,17292.22
750139.67,17201.44,17013.626164383557,17032.99,17292.22
731952.61,17202.67,17013.626164383557,17032.99,17292.22
1097981.24,17211.18,17013.626164383557,17032.99,17292.22
761924.71,17212.92,17013.626164383557,17032.99,17292.22
749186.76,17213.93,17013.626164383557,17032.99,17292.22
717940.19,17217.91,17013.626164383557,17032.99,17292.22
738255.19,17226.14,17013.626164383557,17032.99,17292.22
800801.84,17232.43,17013.626164383557,17032.99,17292.22
739376.32,17234.83,17013.626164383557,17032.99,17292.22
738956.53,17266.59,17013.626164383557,17032.99,17292.22
763783.58,17267.84,17013.626164383557,17032.99,17292.22
880326.29,17275.62,17013.626164383557,17032.99,17292.22
814376.97,17292.22,17013.626164383557,17032.99,17292.22
721257.38,17293.49,17530.14876712329,17541.66,17293.49
925574.66,17296.85,17530.14876712329,17541.66,17293.49
1170444.52,17307.58,17530.14876712329,17541.66,17293.49
781538.81,17311.07,17530.14876712329,17541.66,17293.49
826941.93,17319.13,17530.14876712329,17541.66,17293.49
749510.72,17328.24,17530.14876712329,17541.66,17293.49
1029279.83,17335.77,17530.14876712329,17541.66,17293.49
631760.81,17338.42,17530.14876712329,17541.66,17293.49
79646.97,17338.51,17530.14876712329,17541.66,17293.49
71004.42,17338.59,17530.14876712329,17541.66,17293.49
65090.38,17340.49,17530.14876712329,17541.66,17293.49
85496.29,17342.81,17530.14876712329,17541.66,17293.49
86646.0,17346.22,17530.14876712329,17541.66,17293.49
54681.0,17353.24,17530.14876712329,17541.66,17293.49
60602.0,17377.59,17530.14876712329,17541.66,17293.49
81827.0,17382.2,17530.14876712329,17541.66,17293.49
81104.74,17393.3,17530.14876712329,17541.66,17293.49
68520.83,17404.84,17530.14876712329,17541.66,17293.49
83842.86,17408.68,17530.14876712329,17541.66,17293.49
58062.2,17417.97,17530.14876712329,17541.66,17293.49
56087.36,17418.01,17530.14876712329,17541.66,17293.49
58602.78,17421.67,17530.14876712329,17541.66,17293.49
56671.53,17421.87,17530.14876712329,17541.66,17293.49
65336.49,17429.71,17530.14876712329,17541.66,17293.49
66479.27,17431.92,17530.14876712329,17541.66,17293.49
64354.65,17434.69,17530.14876712329,17541.66,17293.49
93803.53,17436.41,17530.14876712329,17541.66,17293.49
88030.54,17452.06,17530.14876712329,17541.66,17293.49
70716.83,17454.74,17530.14876712329,17541.66,17293.49
73710.09,17461.53,17530.14876712329,17541.66,17293.49
72020.82,17461.66,17530.14876712329,17541.66,17293.49
70783.8,17466.93,17530.14876712329,17541.66,17293.49
72245.09,17489.58,17530.14876712329,17541.66,17293.49
125786.14,17517.85,17530.14876712329,17541.66,17293.49
97408.49,17519.51,17530.14876712329,17541.66,17293.49
95071.28,17528.02,17530.14876712329,17541.66,17293.49
92906.33,17541.66,17530.14876712329,17541.66,17776.08
92547.42,17555.2,17530.14876712329,17541.66,17776.08
98460.27,17561.31,17530.14876712329,17541.66,17776.08
100415.9,17561.89,17530.14876712329,17541.66,17776.08
86532.91,17562.46,17530.14876712329,17541.66,17776.08
94466.25,17566.45,17530.14876712329,17541.66,17776.08
121483.27,17568.19,17530.14876712329,17541.66,17776.08
109119.0,17575.92,17530.14876712329,17541.66,17776.08
93656.08,17579.47,17530.14876712329,17541.66,17776.08
99410.94,17582.93,17530.14876712329,17541.66,17776.08
95508.38,17588.07,17530.14876712329,17541.66,17776.08
94905.4,17590.21,17530.14876712329,17541.66,17776.08
95292.56,17597.12,17530.14876712329,17541.66,17776.08
86727.42,17621.85,17530.14876712329,17541.66,17776.08
112776.1,17633.69,17530.14876712329,17541.66,17776.08
93814.08,17640.41,17530.14876712329,17541.66,17776.08
105023.56,17641.48,17530.14876712329,17541.66,17776.08
107721.63,17646.52,17530.14876712329,17541.66,17776.08
97785.46,17655.67,17530.14876712329,17541.66,17776.08
136090.67,17664.37,17530.14876712329,17541.66,17776.08
105132.82,17686.1,17530.14876712329,17541.66,17776.08
88317.73,17691.72,17530.14876712329,17541.66,17776.08
94156.43,17708.49,17530.14876712329,17541.66,17776.08
103788.25,17710.51,17530.14876712329,17541.66,17776.08
104510.11,17713.66,17530.14876712329,17541.66,17776.08
419696.59,17722.27,17530.14876712329,17541.66,17776.08
414147.94,17723.17,17530.14876712329,17541.66,17776.08
516770.62,17724.08,17530.14876712329,17541.66,17776.08
687251.82,17724.75,17530.14876712329,17541.66,17776.08
488588.0,17727.19,17530.14876712329,17541.66,17776.08
423778.0,17727.36,17530.14876712329,17541.66,17776.08
476236.0,17744.03,17530.14876712329,17541.66,17776.08
639092.0,17750.82,17530.14876712329,17541.66,17776.08
440972.34,17765.82,17530.14876712329,17541.66,17776.08
465106.32,17773.38,17530.14876712329,17541.66,17776.08
435243.72,17775.41,17530.14876712329,17541.66,17776.08
418233.95,17776.08,17530.14876712329,17541.66,17776.08
451608.73,17788.81,18065.9598630137,18034.01,17788.81
482271.83,17812.78,18065.9598630137,18034.01,17788.81
498019.71,17815.44,18065.9598630137,18034.01,17788.81
462796.84,17819.23,18065.9598630137,18034.01,17788.81
524513.26,17826.5,18065.9598630137,18034.01,17788.81
457862.0,17837.78,18065.9598630137,18034.01,17788.81
455915.26,17839.37,18065.9598630137,18034.01,17788.81
474982.44,17848.83,18065.9598630137,18034.01,17788.81
624419.06,17850.72,18065.9598630137,18034.01,17788.81
604758.68,17851.73,18065.9598630137,18034.01,17788.81
568255.53,17859.24,18065.9598630137,18034.01,17788.81
686734.63,17863.55,18065.9598630137,18034.01,17788.81
594015.93,17864.74,18065.9598630137,18034.01,17788.81
560021.69,17867.29,18065.9598630137,18034.01,17788.81
545128.14,17875.93,18065.9598630137,18034.01,17788.81
545889.03,17886.78,18065.9598630137,18034.01,17788.81
581303.33,17889.69,18065.9598630137,18034.01,17788.81
583709.06,17906.71,18065.9598630137,18034.01,17788.81
590580.03,17916.34,18065.9598630137,18034.01,17788.81
602637.88,17920.51,18065.9598630137,18034.01,17788.81
572421.46,17934.06,18065.9598630137,18034.01,17788.81
610348.46,17934.25,18065.9598630137,18034.01,17788.81
676849.88,17939.8,18065.9598630137,18034.01,17788.81
603284.31,17954.08,18065.9598630137,18034.01,17788.81
520793.48,17956.34,18065.9598630137,18034.01,17788.81
592049.78,17959.18,18065.9598630137,18034.01,17788.81
629799.49,17974.51,18065.9598630137,18034.01,17788.81
571902.2,17987.77,18065.9598630137,18034.01,17788.81
550948.58,17989.43,18065.9598630137,18034.01,17788.81
540540.5,17990.83,18065.9598630137,18034.01,17788.81
495117.57,17991.86,18065.9598630137,18034.01,17788.81
620307.93,18004.14,18065.9598630137,18034.01,17788.81
599178.18,18014.56,18065.9598630137,18034.01,17788.81
521125.33,18016.66,18065.9598630137,18034.01,17788.81
791126.41,18023.03,18065.9598630137,18034.01,17788.81
772110.18,18030.82,18065.9598630137,18034.01,17788.81
604106.12,18034.01,18065.9598630137,18034.01,17788.81
663735.14,18043.1,18065.9598630137,18034.01,17788.81
577976.65,18050.24,18065.9598630137,18034.01,17788.81
730358.49,18054.18,18065.9598630137,18034.01,17788.81
458830.49,18071.5,18065.9598630137,18034.01,17788.81
115508.29,18082.67,18065.9598630137,18034.01,18364.96
127375.45,18096.56,18065.9598630137,18034.01,18364.96
108352.42,18106.84,18065.9598630137,18034.01,18364.96
127279.28,18106.96,18065.9598630137,18034.01,18364.96
153282.0,18116.76,18065.9598630137,18034.01,18364.96
102658.0,18131.79,18065.9598630137,18034.01,18364.96
112445.0,18134.67,18065.9598630137,18034.01,18364.96
118434.0,18148.41,18065.9598630137,18034.01,18364.96
115630.87,18149.27,18065.9598630137,18034.01,18364.96
121815.11,18169.69,18065.9598630137,18034.01,18364.96
90910.72,18191.46,18065.9598630137,18034.01,18364.96
86880.78,18202.54,18065.9598630137,18034.01,18364.96
102625.05,18229.58,18065.9598630137,18034.01,18364.96
96291.55,18244.09,18065.9598630137,18034.01,18364.96
121501.78,18253.0,18065.9598630137,18034.01,18364.96
140652.67,18266.3,18065.9598630137,18034.01,18364.96
142196.93,18268.65,18065.9598630137,18034.01,18364.96
135280.49,18287.57,18065.9598630137,18034.01,18364.96
147839.98,18289.06,18065.9598630137,18034.01,18364.96
142109.31,18289.28,18065.9598630137,18034.01,18364.96
144618.71,18289.39,18065.9598630137,18034.01,18364.96
155635.24,18294.75,18065.9598630137,18034.01,18364.96
146069.4,18307.22,18065.9598630137,18034.01,18364.96
148098.37,18310.37,18065.9598630137,18034.01,18364.96
144761.54,18314.18,18065.9598630137,18034.01,18364.96
166851.73,18317.19,18065.9598630137,18034.01,18364.96
144309.09,18329.37,18065.9598630137,18034.01,18364.96
115902.44,18341.33,18065.9598630137,18034.01,18364.96
129734.97,18357.84,18065.9598630137,18034.01,18364.96
114081.68,18362.63,18065.9598630137,18034.01,18364.96
145203.51,18364.37,18065.9598630137,18034.01,18364.96
160484.02,18364.96,18065.9598630137,18034.01,18364.96
139635.02,18371.03,18668.50684931507,18656.87,18371.03
152142.57,18371.82,18668.50684931507,18656.87,18371.03
174746.25,18374.82,18668.50684931507,18656.87,18371.03
178864.17,18386.3,18668.50684931507,18656.87,18371.03
147244.2,18393.5,18668.50684931507,18656.87,18371.03
166089.23,18395.17,18668.50684931507,18656.87,18371.03
172946.22,18402.19,18668.50684931507,18656.87,18371.03
167364.95,18414.33,18668.50684931507,18656.87,18371.03
156787.69,18415.34,18668.50684931507,18656.87,18371.03
151459.46,18421.24,18668.50684931507,18656.87,18371.03
165974.96,18422.92,18668.50684931507,18656.87,18371.03
140468.86,18432.74,18668.50684931507,18656.87,18371.03
122294.43,18433.15,18668.50684931507,18656.87,18371.03
109808.8,18480.95,18668.50684931507,18656.87,18371.03
135286.7,18482.13,18668.50684931507,18656.87,18371.03
188582.23,18486.41,18668.50684931507,18656.87,18371.03
163136.7,18494.23,18668.50684931507,18656.87,18371.03
160924.52,18517.54,18668.50684931507,18656.87,18371.03
168230.55,18527.51,18668.50684931507,18656.87,18371.03
158267.23,18536.65,18668.50684931507,18656.87,18371.03
105349.04,18537.54,18668.50684931507,18656.87,18371.03
7132711.23,18538.92,18668.50684931507,18656.87,18371.03
5346535.57,18541.03,18668.50684931507,18656.87,18371.03
6205211.05,18551.6,18668.50684931507,18656.87,18371.03
5715712.21,18553.99,18668.50684931507,18656.87,18371.03
5544556.0,18554.97,18668.50684931507,18656.87,18371.03
4392810.0,18563.32,18668.50684931507,18656.87,18371.03
4782021.0,18568.03,18668.50684931507,18656.87,18371.03
5637795.0,18572.79,18668.50684931507,18656.87,18371.03
5663438.53,18576.24,18668.50684931507,18656.87,18371.03
